date,opend,highd,lowd,closed
2017-01-04,0.1100006103515625,0.060001373291015625,-0.3699989318847656,-0.2999992370605469
2017-01-05,0.04000091552734375,0.2700004577636719,-0.1399993896484375,-0.10000228881835938
2017-01-06,0.24000167846679688,0.09000015258789062,-0.40000152587890625,-0.1100006103515625
2017-01-09,0.0,0.4099998474121094,0.0,0.13000106811523438
2017-01-10,-0.060001373291015625,0.3800010681152344,-0.020000457763671875,-0.009998321533203125
2017-01-11,-0.030002593994140625,0.4900016784667969,0.0,0.44000244140625
2017-01-12,-0.11999893188476562,0.0,-0.5100021362304688,-0.12000274658203125
2017-01-13,0.0,0.15000152587890625,-0.09000015258789062,0.0800018310546875
2017-01-17,-0.12000274658203125,0.160003662109375,-0.07999801635742188,0.13000106811523438
2017-01-18,0.09000015258789062,0.11999893188476562,-0.279998779296875,-0.13000106811523438
2017-01-19,-0.25,0.40000152587890625,0.0,0.060001373291015625
2017-01-20,0.18999862670898438,0.2700004577636719,-0.17999649047851562,0.18000030517578125
2017-01-23,0.13000106811523438,0.1399993896484375,-0.5200004577636719,-0.2999992370605469
2017-01-24,0.06999969482421875,0.9000015258789062,-0.029998779296875,0.779998779296875
2017-01-25,0.25,0.13000106811523438,-0.34999847412109375,-0.06999969482421875
2017-01-26,0.020000457763671875,0.09999847412109375,-0.40000152587890625,-0.2599983215332031
2017-01-27,0.4399986267089844,0.4500007629394531,-0.18999862670898438,-0.020000457763671875
2017-01-30,-0.23999786376953125,0.09999847412109375,-0.4099998474121094,-0.3200035095214844
2017-01-31,-0.1999969482421875,0.14999771118164062,-0.5800018310546875,-0.40000152587890625
2017-02-01,0.0,0.13000106811523438,-0.7999992370605469,-0.2999992370605469
2017-02-02,-0.26000213623046875,0.44000244140625,-0.05999755859375,0.4200019836425781
2017-02-03,0.009998321533203125,0.13000106811523438,-0.23999786376953125,-0.1699981689453125
2017-02-06,-0.01000213623046875,0.0,-0.3599967956542969,-0.23999786376953125
2017-02-07,0.18000030517578125,0.06999969482421875,-0.20999908447265625,-0.10000228881835938
2017-02-08,-0.009998321533203125,0.3100013732910156,-0.20000076293945312,0.04000091552734375
2017-02-09,0.11999893188476562,0.0,-1.0999984741210938,-1.0400009155273438
2017-02-10,-0.20000076293945312,0.17000198364257812,-0.4199981689453125,0.0800018310546875
2017-02-13,0.22999954223632812,0.279998779296875,-0.22999954223632812,0.22999954223632812
2017-02-14,0.04000091552734375,0.11999893188476562,-0.3100013732910156,0.09000015258789062
2017-02-15,0.049999237060546875,0.0800018310546875,-0.3100013732910156,0.06999969482421875
2017-02-16,0.13000106811523438,0.3800010681152344,-0.0800018310546875,0.22999954223632812
2017-02-17,-0.09000015258789062,0.15999984741210938,-0.220001220703125,0.15999984741210938
2017-02-21,0.049999237060546875,0.12000274658203125,-0.1999969482421875,-0.009998321533203125
2017-02-22,-0.18000030517578125,0.060001373291015625,-0.5499992370605469,-0.2700004577636719
2017-02-23,0.17000198364257812,0.05999755859375,-0.3400001525878906,-0.060001373291015625
2017-02-24,-0.04000091552734375,0.3899993896484375,-0.18999862670898438,0.3899993896484375
2017-02-27,-0.1100006103515625,0.26000213623046875,-0.14999771118164062,0.09000015258789062
2017-02-28,-0.09000015258789062,0.04000091552734375,-0.4199981689453125,-0.21999740600585938
2017-03-01,-0.3500022888183594,0.25,-0.4099998474121094,0.0800018310546875
2017-03-02,0.0,0.09000015258789062,-0.279998779296875,-0.020000457763671875
2017-03-03,0.029998779296875,0.15000152587890625,-0.2700004577636719,-0.039997100830078125
2017-03-06,-0.1100006103515625,0.009998321533203125,-0.37000274658203125,-0.220001220703125
2017-03-07,-0.029998779296875,0.2599983215332031,-0.15000152587890625,0.2599983215332031
2017-03-08,-0.13000106811523438,0.23000335693359375,-0.1399993896484375,-0.049999237060546875
2017-03-09,-0.020000457763671875,0.3400001525878906,-0.09999847412109375,0.220001220703125
2017-03-10,0.2999992370605469,0.18000030517578125,-0.3400001525878906,-0.20999908447265625
2017-03-13,-0.060001373291015625,0.19000244140625,-0.9099998474121094,-0.6899986267089844
2017-03-14,-0.09999847412109375,0.1699981689453125,-0.40000152587890625,0.11999893188476562
2017-03-15,-0.24000167846679688,0.22999954223632812,-0.2599983215332031,0.15999984741210938
2017-03-16,0.06999969482421875,0.19000244140625,-0.09999847412109375,-0.029998779296875
2017-03-17,0.17000198364257812,0.020000457763671875,-0.21000289916992188,-0.04000091552734375
2017-03-20,0.09999847412109375,0.26000213623046875,-0.1100006103515625,0.060001373291015625
2017-03-21,0.15999984741210938,0.009998321533203125,-0.5900001525878906,-0.5499992370605469
2017-03-22,0.18000030517578125,0.23999786376953125,-0.220001220703125,0.14999771118164062
2017-03-23,0.12000274658203125,0.0,-0.470001220703125,-0.220001220703125
2017-03-24,0.3800010681152344,0.07999801635742188,-0.5300025939941406,-0.4900016784667969
2017-03-27,-0.09000015258789062,0.43000030517578125,-0.13000106811523438,0.31999969482421875
2017-03-28,-0.049999237060546875,0.3699989318847656,-0.13000106811523438,0.2599983215332031
2017-03-29,-0.07999801635742188,0.18000030517578125,-0.0800018310546875,0.049999237060546875
2017-03-30,0.01000213623046875,0.30999755859375,-0.060001373291015625,0.1699981689453125
2017-03-31,0.0,0.5,-0.009998321533203125,0.31999969482421875
2017-04-03,0.11999893188476562,0.5500030517578125,-0.06999969482421875,-0.029998779296875
2017-04-04,-0.04000091552734375,0.26000213623046875,-0.12999725341796875,0.15999984741210938
2017-04-05,0.15000152587890625,0.3299980163574219,-0.26000213623046875,-0.20999908447265625
2017-04-06,-0.09000015258789062,0.14999771118164062,-0.10000228881835938,-0.10000228881835938
2017-04-07,0.04000091552734375,0.25,-0.07999801635742188,-0.04000091552734375
2017-04-10,-0.009998321533203125,0.06999969482421875,-0.4099998474121094,-0.220001220703125
2017-04-11,-0.029998779296875,0.020000457763671875,-0.5600013732910156,-0.029998779296875
2017-04-12,0.12999725341796875,0.1399993896484375,-0.3699989318847656,-0.23999786376953125
2017-04-13,-0.0800018310546875,0.20999908447265625,-0.2999992370605469,-0.2999992370605469
2017-04-17,0.18999862670898438,0.15000152587890625,-0.10999679565429688,0.04000091552734375
2017-04-18,-0.049999237060546875,0.3800010681152344,-0.13000106811523438,0.3400001525878906
2017-04-19,0.20000076293945312,0.25,-0.0800018310546875,-0.060001373291015625
2017-04-20,0.2700004577636719,0.09000015258789062,-0.31999969482421875,0.0
2017-04-21,0.020000457763671875,0.21999740600585938,-0.3500022888183594,0.11999893188476562
2017-04-24,0.34999847412109375,0.18000030517578125,-0.20999908447265625,0.0800018310546875
2017-04-25,0.020000457763671875,0.22999954223632812,-0.1100006103515625,0.09999847412109375
2017-04-26,-0.09000015258789062,0.4500007629394531,0.0,0.15000152587890625
2017-04-27,-0.060001373291015625,0.6300010681152344,-0.09000015258789062,0.5600013732910156
2017-04-28,-1.3300018310546875,0.3900032043457031,-0.21999740600585938,0.0500030517578125
2017-05-01,-0.04000091552734375,0.29000091552734375,-0.17000198364257812,0.20000076293945312
2017-05-02,0.05999755859375,0.6599998474121094,-0.020000457763671875,0.6000022888183594
2017-05-03,-0.25,0.4499969482421875,-0.10000228881835938,0.2599983215332031
2017-05-04,0.01000213623046875,0.11999893188476562,-0.3500022888183594,-0.14000320434570312
2017-05-05,0.01000213623046875,0.06999969482421875,-0.3600006103515625,-0.04000091552734375
2017-05-08,-0.09000015258789062,0.11999893188476562,-0.25,-0.18999862670898438
2017-05-09,-0.060001373291015625,0.2700004577636719,-0.20000076293945312,-0.1100006103515625
2017-05-10,-0.09999847412109375,0.1100006103515625,-0.3400001525878906,-0.26000213623046875
2017-05-11,-0.09999847412109375,0.09000015258789062,-0.45999908447265625,-0.220001220703125
2017-05-12,0.030002593994140625,0.020000457763671875,-0.31999969482421875,-0.19000244140625
2017-05-15,0.0,0.19000244140625,-0.1100006103515625,0.10000228881835938
2017-05-16,0.11999893188476562,0.1399993896484375,-0.3300018310546875,0.06999969482421875
2017-05-17,-0.15000152587890625,0.3200035095214844,-0.6499977111816406,-0.6299972534179688
2017-05-18,0.14999771118164062,0.2800025939941406,-0.10999679565429688,0.030002593994140625
2017-05-19,-0.06999969482421875,0.3999977111816406,-0.020000457763671875,0.25
2017-05-22,0.07999801635742188,0.6300010681152344,-0.09999847412109375,0.29000091552734375
2017-05-23,0.09999847412109375,0.12000274658203125,-0.30999755859375,-0.009998321533203125
2017-05-24,0.11999893188476562,0.20000076293945312,-0.09000015258789062,0.1399993896484375
2017-05-25,0.0,0.2700004577636719,-0.05999755859375,0.1399993896484375
2017-05-26,0.0,0.07000350952148438,-0.12999725341796875,0.0
2017-05-30,0.01000213623046875,0.1699981689453125,-0.18000030517578125,-0.09000015258789062
2017-05-31,0.13000106811523438,0.06999969482421875,-0.44000244140625,-0.20000076293945312
2017-06-01,0.009998321533203125,0.01000213623046875,-0.31999969482421875,0.0
2017-06-02,0.15000152587890625,0.060001373291015625,-0.2700004577636719,0.049999237060546875
2017-06-05,-0.020000457763671875,0.20000076293945312,-0.09999847412109375,0.04000091552734375
2017-06-06,-0.18000030517578125,0.29000091552734375,-0.18000030517578125,-0.029998779296875
2017-06-07,0.0,0.4399986267089844,-0.030002593994140625,0.12999725341796875
2017-06-08,0.0800018310546875,0.18999862670898438,-0.18000030517578125,0.1399993896484375
2017-06-09,0.020000457763671875,0.060001373291015625,-1.1899986267089844,-0.7900009155273438
2017-06-12,-0.11999893188476562,0.4199981689453125,-0.18000030517578125,0.1399993896484375
2017-06-13,-0.049999237060546875,0.2700004577636719,-0.15000152587890625,0.20000076293945312
2017-06-14,0.1100006103515625,0.05999755859375,-0.7700004577636719,-0.4600028991699219
2017-06-15,-0.31999969482421875,0.2700004577636719,-0.06999969482421875,0.10000228881835938
2017-06-16,-0.030002593994140625,0.0500030517578125,-0.2700004577636719,-0.06999969482421875
2017-06-19,0.40000152587890625,0.0,-0.29000091552734375,-0.10000228881835938
2017-06-20,-0.05999755859375,0.0,-0.6100006103515625,-0.5900001525878906
2017-06-21,-0.529998779296875,0.26999664306640625,-0.24000167846679688,0.25
2017-06-22,-0.020000457763671875,0.06999969482421875,-0.2700004577636719,-0.20000076293945312
2017-06-23,-0.15000152587890625,0.3400001525878906,-0.1100006103515625,-0.020000457763671875
2017-06-26,0.06999969482421875,0.25,-0.22999954223632812,-0.18999862670898438
2017-06-27,-0.06999969482421875,0.15000152587890625,-0.34999847412109375,-0.34999847412109375
2017-06-28,0.11999893188476562,0.470001220703125,-0.029998779296875,0.43000030517578125
2017-06-29,-0.2800025939941406,0.18000030517578125,-0.5799980163574219,-0.37999725341796875
2017-06-30,0.3299980163574219,0.060001373291015625,-0.3400001525878906,-0.12999725341796875
2017-07-03,-0.23000335693359375,0.5200004577636719,-0.07999801635742188,-0.049999237060546875
2017-07-05,0.060001373291015625,0.9099998474121094,-0.029998779296875,0.8199996948242188
2017-07-06,-0.220001220703125,0.17000198364257812,-0.55999755859375,-0.48999786376953125
2017-07-07,0.06999969482421875,0.4199981689453125,0.0,0.18000030517578125
2017-07-10,-0.6300010681152344,0.4900016784667969,-0.020000457763671875,0.40000152587890625
2017-07-11,-0.01000213623046875,0.29000091552734375,-0.20999908447265625,0.279998779296875
2017-07-12,0.3600006103515625,0.1100006103515625,-0.3400001525878906,-0.029998779296875
2017-07-13,0.0800018310546875,0.06999969482421875,-0.21000289916992188,-0.09000015258789062
2017-07-14,0.23999786376953125,0.22999954223632812,-0.20999908447265625,0.20000076293945312
2017-07-17,0.060001373291015625,0.0,-0.3800010681152344,-0.2700004577636719
2017-07-18,-0.04000091552734375,0.15000152587890625,-0.18000030517578125,0.09999847412109375
2017-07-19,0.15000152587890625,0.0,-0.220001220703125,-0.11999893188476562
2017-07-20,-0.020000457763671875,0.2999992370605469,-0.060001373291015625,0.20999908447265625
2017-07-21,-0.20999908447265625,0.279998779296875,-0.1399993896484375,0.18999862670898438
2017-07-24,0.0,0.06999969482421875,-0.34999847412109375,-0.22999954223632812
2017-07-25,0.049999237060546875,0.19000244140625,-0.14999771118164062,0.11999893188476562
2017-07-26,0.030002593994140625,0.2700004577636719,-0.1100006103515625,0.049999237060546875
2017-07-27,0.029998779296875,0.470001220703125,-0.1100006103515625,0.19000244140625
