date,opend,highd,lowd,closed
2017-01-04,0.4200000762939453,0.010000228881835938,-0.19999980926513672,-0.06000041961669922
2017-01-05,0.05000019073486328,0.1900005340576172,0.0,0.1700000762939453
2017-01-06,-0.06999969482421875,0.039999961853027344,-0.10000038146972656,-0.09000015258789062
2017-01-09,-0.010000228881835938,0.2200002670288086,0.0,0.1900005340576172
2017-01-10,0.009999275207519531,0.09000015258789062,-0.07999992370605469,0.07000064849853516
2017-01-11,-0.1700000762939453,0.1399993896484375,0.0,0.13000011444091797
2017-01-12,0.1700000762939453,0.09999942779541016,0.0,0.07999992370605469
2017-01-13,-0.010000228881835938,0.26999950408935547,-0.15999984741210938,0.010000228881835938
2017-01-17,0.2199993133544922,0.0,-0.1700000762939453,-0.14999961853027344
2017-01-18,0.3299999237060547,0.0,-0.3299999237060547,-0.3000001907348633
2017-01-19,-0.1099996566772461,0.0,-0.09000015258789062,-0.039999961853027344
2017-01-20,-0.020000457763671875,0.0,-0.1099996566772461,-0.06999969482421875
2017-01-23,0.039999961853027344,0.0,-0.2200002670288086,-0.15999984741210938
2017-01-24,-0.31999969482421875,0.2999992370605469,0.0,0.17999935150146484
2017-01-25,0.15000057220458984,0.049999237060546875,-0.039999961853027344,0.01999950408935547
2017-01-26,0.05000019073486328,0.1700000762939453,0.0,0.14999961853027344
2017-01-27,-0.09999942779541016,0.17999935150146484,0.0,0.029999732971191406
2017-01-30,0.25,0.0,-0.38000011444091797,-0.3099994659423828
2017-01-31,0.08999919891357422,0.0,-0.15999984741210938,-0.07999992370605469
2017-02-01,-0.029999732971191406,0.020000457763671875,-0.06000041961669922,-0.010000228881835938
2017-02-02,-0.010000228881835938,0.0,-0.08999919891357422,-0.08999919891357422
2017-02-03,-0.09000015258789062,0.14999961853027344,0.0,0.05000019073486328
2017-02-06,-0.020000457763671875,0.09000015258789062,0.0,0.09000015258789062
2017-02-07,-0.15999984741210938,0.19999980926513672,0.0,0.14999961853027344
2017-02-08,0.07999992370605469,0.3100004196166992,0.0,0.25
2017-02-09,0.19999980926513672,0.06000041961669922,-0.23999977111816406,-0.1399993896484375
2017-02-10,0.11999988555908203,0.05000019073486328,-0.1099996566772461,0.0
2017-02-13,-0.020000457763671875,0.10000038146972656,-0.01999950408935547,0.039999961853027344
2017-02-14,-0.19999980926513672,0.1900005340576172,0.0,0.13000011444091797
2017-02-15,-0.1400003433227539,0.2700004577636719,0.0,0.2200002670288086
2017-02-16,-0.6999998092651367,0.0,-0.5299997329711914,-0.4799995422363281
2017-02-17,-0.24000072479248047,0.2200002670288086,0.0,0.07000064849853516
