date,opend,highd,lowd,closed
2017-01-04,0.09999847412109375,0.6100006103515625,-0.05999755859375,0.40000152587890625
2017-01-05,0.0800018310546875,0.40000152587890625,-0.6100006103515625,-0.44000244140625
2017-01-06,0.18000030517578125,0.529998779296875,-0.3600006103515625,0.3300018310546875
2017-01-09,-0.06000518798828125,0.220001220703125,-0.6599960327148438,-0.6399993896484375
2017-01-10,0.04000091552734375,0.5600051879882812,-0.29999542236328125,0.37000274658203125
2017-01-11,-0.23000335693359375,0.26000213623046875,-0.20999908447265625,0.26000213623046875
2017-01-12,-0.26999664306640625,0.46999359130859375,-0.6399993896484375,0.4199981689453125
2017-01-13,0.1199951171875,0.410003662109375,-0.07999420166015625,0.0200042724609375
2017-01-17,-0.3300018310546875,0.34000396728515625,-0.4799957275390625,-0.0800018310546875
2017-01-18,0.31000518798828125,0.48999786376953125,-0.2400054931640625,0.26999664306640625
2017-01-19,-0.15999603271484375,0.339996337890625,-0.29000091552734375,0.089996337890625
2017-01-20,0.29000091552734375,0.29000091552734375,-0.20999908447265625,0.09999847412109375
2017-01-23,-0.25,0.44000244140625,-0.9899978637695312,-0.3699951171875
2017-01-24,0.30999755859375,0.6500015258789062,-0.279998779296875,0.470001220703125
2017-01-25,0.04000091552734375,0.4499969482421875,-2.3899993896484375,-1.7700042724609375
2017-01-26,0.45999908447265625,0.0,-1.2299957275390625,-0.8499984741210938
2017-01-27,0.23999786376953125,0.5400009155273438,-0.1999969482421875,0.04000091552734375
2017-01-30,0.06999969482421875,0.06999969482421875,-0.6899948120117188,-0.0099945068359375
2017-01-31,-0.01000213623046875,0.6399993896484375,-0.6300048828125,0.5199966430664062
2017-02-01,0.029998779296875,0.14000701904296875,-1.1599960327148438,-0.9199981689453125
2017-02-02,-0.0800018310546875,0.850006103515625,-0.5199966430664062,0.6300048828125
2017-02-03,0.25,0.279998779296875,-0.410003662109375,0.05999755859375
2017-02-06,-0.15999603271484375,0.40999603271484375,-0.3300018310546875,-0.23000335693359375
2017-02-07,0.26000213623046875,0.48999786376953125,-0.15000152587890625,-0.04000091552734375
2017-02-08,0.0,1.1200027465820312,-0.029998779296875,0.7299957275390625
2017-02-09,0.01000213623046875,0.75,-0.01000213623046875,0.26000213623046875
2017-02-10,-0.0500030517578125,0.7000045776367188,-0.15999603271484375,0.529998779296875
2017-02-13,0.26000213623046875,0.19000244140625,-0.220001220703125,-0.05999755859375
2017-02-14,-0.1399993896484375,0.30999755859375,-0.2700042724609375,0.29999542236328125
2017-02-15,-0.279998779296875,0.37000274658203125,-0.279998779296875,0.1699981689453125
2017-02-16,0.14000701904296875,0.279998779296875,-0.3000030517578125,0.21999359130859375
2017-02-17,0.0200042724609375,0.05999755859375,-0.6800003051757812,0.05999755859375
2017-02-21,-0.0800018310546875,0.31000518798828125,-0.2299957275390625,0.20000457763671875
2017-02-22,-0.0200042724609375,0.43000030517578125,-0.01999664306640625,0.26000213623046875
2017-02-23,0.1999969482421875,0.220001220703125,-0.839996337890625,-0.04999542236328125
2017-02-24,-0.4199981689453125,0.6800003051757812,-0.1399993896484375,0.6299972534179688
2017-02-27,-0.1699981689453125,0.25,-0.6200027465820312,-0.5400009155273438
2017-02-28,-0.1100006103515625,0.0500030517578125,-0.37000274658203125,-0.15000152587890625
2017-03-01,0.34000396728515625,1.4499969482421875,-0.0500030517578125,1.3299942016601562
2017-03-02,-0.1100006103515625,0.2100067138671875,-0.3699951171875,-0.2899932861328125
2017-03-03,-0.06999969482421875,0.23999786376953125,-0.18000030517578125,0.05999755859375
2017-03-06,-0.40000152587890625,0.34999847412109375,-0.029998779296875,0.05999755859375
2017-03-07,0.09000396728515625,0.279998779296875,-0.26000213623046875,0.04999542236328125
2017-03-08,-0.12999725341796875,0.4499969482421875,-0.220001220703125,0.23999786376953125
2017-03-09,-0.149993896484375,0.399993896484375,-0.43000030517578125,-0.09000396728515625
2017-03-10,0.220001220703125,0.4499969482421875,-0.09999847412109375,0.19000244140625
2017-03-13,-0.06000518798828125,0.9300003051757812,-0.1999969482421875,0.9000015258789062
2017-03-14,-0.29000091552734375,0.0800018310546875,-0.40999603271484375,-0.15000152587890625
2017-03-15,0.3300018310546875,0.7000045776367188,-0.1100006103515625,0.5800018310546875
2017-03-16,-0.12000274658203125,0.220001220703125,-0.5,-0.29999542236328125
2017-03-17,0.0,0.25,-0.2400054931640625,-0.100006103515625
2017-03-20,-0.029998779296875,0.18000030517578125,-0.4499969482421875,0.029998779296875
2017-03-21,0.18000030517578125,0.3300018310546875,-1.279998779296875,-1.1099929809570312
2017-03-22,0.2599945068359375,0.3600006103515625,-0.470001220703125,0.29000091552734375
2017-03-23,-0.029998779296875,0.470001220703125,-0.3600006103515625,-0.029998779296875
2017-03-24,0.1999969482421875,0.5100021362304688,-0.29999542236328125,-0.12999725341796875
2017-03-27,-0.5699996948242188,0.6399993896484375,-0.5400009155273438,0.5800018310546875
2017-03-28,-0.04000091552734375,0.589996337890625,-0.350006103515625,0.37999725341796875
2017-03-29,-0.339996337890625,0.43999481201171875,-0.14000701904296875,0.32999420166015625
2017-03-30,-0.04000091552734375,0.6800003051757812,-0.05999755859375,0.6200027465820312
2017-03-31,-0.15999603271484375,0.06999969482421875,-0.6400070190429688,-0.5600051879882812
2017-04-03,-0.09999847412109375,0.029998779296875,-1.3199996948242188,-0.779998779296875
2017-04-04,-0.1100006103515625,0.279998779296875,-0.660003662109375,-0.279998779296875
2017-04-05,0.23999786376953125,0.18000030517578125,-0.6200027465820312,-0.5699996948242188
