Date,High,Low,Open,Close,Volume,Adj Close
2017-04-25,72.5,71.73999786376953,72.0199966430664,72.18000030517578,1427700.0,70.6718978881836
2017-04-26,73.75,71.62000274658203,73.0,71.7300033569336,2500100.0,70.23129272460938
2017-04-27,72.80999755859375,71.9000015258789,72.02999877929688,72.77999877929688,1029300.0,71.25935363769531
2017-04-28,72.75,71.91000366210938,72.63999938964844,72.30999755859375,1211600.0,70.79916381835938
2017-05-01,72.6500015258789,71.88999938964844,72.58000183105469,71.88999938964844,1106000.0,70.38794708251953
2017-05-02,72.0199966430664,71.2300033569336,71.87000274658203,71.5,1082600.0,70.00608825683594
2017-05-03,71.4000015258789,70.9000015258789,71.26000213623047,71.29000091552734,908500.0,69.80048370361328
2017-05-04,71.98999786376953,71.19999694824219,71.52999877929688,71.83999633789062,838300.0,70.3389892578125
2017-05-05,72.19999694824219,71.69999694824219,72.02999877929688,72.12999725341797,487700.0,70.6229248046875
2017-05-08,72.70999908447266,71.9800033569336,72.08999633789062,72.52999877929688,906600.0,71.01457977294922
2017-05-09,72.87000274658203,72.45999908447266,72.45999908447266,72.66000366210938,756600.0,71.1418685913086
2017-05-10,73.0,72.2699966430664,72.66000366210938,72.9800033569336,1191800.0,71.45518493652344
2017-05-11,72.75,72.16000366210938,72.55000305175781,72.62000274658203,618900.0,71.10269927978516
2017-05-12,72.87999725341797,72.47000122070312,72.54000091552734,72.8499984741211,648300.0,71.3279037475586
2017-05-15,73.37000274658203,72.80999755859375,72.9800033569336,73.16999816894531,1440400.0,71.64120483398438
2017-05-16,73.86000061035156,73.0999984741211,73.44999694824219,73.73999786376953,870000.0,72.19929504394531
2017-05-17,73.73999786376953,72.55999755859375,73.73999786376953,72.55999755859375,1407200.0,71.04395294189453
2017-05-18,72.80000305175781,71.37000274658203,72.12999725341797,72.44999694824219,952300.0,70.93624114990234
2017-05-19,73.2300033569336,72.66000366210938,72.70999908447266,72.9000015258789,839100.0,71.37684631347656
2017-05-22,73.66999816894531,72.8499984741211,73.0,73.5999984741211,960700.0,72.06222534179688
2017-05-23,73.87999725341797,73.30000305175781,73.5999984741211,73.37000274658203,972800.0,71.83702850341797
2017-05-24,74.19000244140625,73.4000015258789,73.58000183105469,73.93000030517578,989000.0,72.38533020019531
2017-05-25,74.68000030517578,73.9800033569336,74.36000061035156,74.56999969482422,936900.0,73.01195526123047
2017-05-26,74.86000061035156,74.33000183105469,74.56999969482422,74.80000305175781,946800.0,73.23714447021484
2017-05-30,74.98999786376953,74.51000213623047,74.51000213623047,74.87999725341797,969300.0,73.31546783447266
2017-05-31,75.1500015258789,74.52999877929688,75.0,74.5999984741211,2716400.0,73.04132080078125
2017-06-01,75.31999969482422,74.83000183105469,74.95999908447266,75.12999725341797,1117400.0,73.56024169921875
2017-06-02,75.61000061035156,74.95999908447266,75.30000305175781,75.55999755859375,917100.0,73.98126220703125
2017-06-05,76.1500015258789,75.36000061035156,75.56999969482422,75.58999633789062,987600.0,74.01063537597656
2017-06-06,75.91999816894531,75.22000122070312,75.22000122070312,75.55000305175781,835600.0,73.97148895263672
2017-06-07,75.9800033569336,75.41999816894531,75.83999633789062,75.91999816894531,716300.0,74.333740234375
2017-06-08,76.25,75.52999877929688,75.91999816894531,76.18000030517578,1042500.0,74.58831787109375
2017-06-09,76.66999816894531,75.2699966430664,76.19000244140625,75.76000213623047,1284100.0,74.17709350585938
2017-06-12,75.58000183105469,74.62999725341797,75.41000366210938,75.41999816894531,1196000.0,73.84419250488281
2017-06-13,76.05000305175781,75.61000061035156,75.61000061035156,75.91999816894531,1169900.0,74.333740234375
2017-06-14,76.1500015258789,75.5999984741211,75.88999938964844,75.94000244140625,1059300.0,74.35332489013672
2017-06-15,76.12000274658203,74.97000122070312,75.19999694824219,76.0199966430664,1102600.0,74.58879852294922
2017-06-16,76.4800033569336,75.55000305175781,76.01000213623047,75.62999725341797,2235900.0,74.20614624023438
2017-06-19,76.05000305175781,75.29000091552734,75.9000015258789,75.6500015258789,1465000.0,74.22576904296875
2017-06-20,75.75,74.93000030517578,75.58000183105469,74.94999694824219,1225200.0,73.5389404296875
2017-06-21,75.05999755859375,74.55999755859375,74.93000030517578,74.7300033569336,1541800.0,73.32308959960938
2017-06-22,74.81999969482422,74.19000244140625,74.7300033569336,74.37000274658203,1036800.0,72.9698715209961
2017-06-23,75.19999694824219,74.20999908447266,74.48999786376953,75.08000183105469,1614600.0,73.66649627685547
2017-06-26,75.5999984741211,74.66999816894531,75.30000305175781,74.76000213623047,951900.0,73.35253143310547
2017-06-27,74.69999694824219,74.2300033569336,74.66000366210938,74.2300033569336,1186300.0,72.83250427246094
2017-06-28,75.23999786376953,74.37999725341797,74.80999755859375,75.11000061035156,835300.0,73.69593811035156
2017-06-29,75.0999984741211,73.26000213623047,75.0999984741211,73.76000213623047,922800.0,72.37135314941406
2017-06-30,74.25,73.33999633789062,74.05000305175781,73.81999969482422,1447200.0,72.43022155761719
2017-07-03,74.31999969482422,73.0999984741211,74.29000091552734,73.0999984741211,580300.0,71.72378540039062
2017-07-05,73.83000183105469,73.05000305175781,73.54000091552734,73.7699966430664,1176700.0,72.38116455078125
2017-07-06,73.27999877929688,72.3499984741211,72.8499984741211,72.4800033569336,1455100.0,71.1154556274414
2017-07-07,73.66000366210938,72.7699966430664,72.88999938964844,73.38999938964844,958900.0,72.00831604003906
2017-07-10,73.91999816894531,72.93000030517578,73.12000274658203,73.7699966430664,1025200.0,72.38116455078125
2017-07-11,74.0,73.37000274658203,73.75,73.66000366210938,724900.0,72.27324676513672
2017-07-12,74.66999816894531,73.9000015258789,74.16999816894531,74.58000183105469,1024500.0,73.17591094970703
2017-07-13,74.95999908447266,74.47000122070312,74.62000274658203,74.58999633789062,659600.0,73.18572235107422
2017-07-14,74.66999816894531,74.33000183105469,74.6500015258789,74.55000305175781,1052800.0,73.14649200439453
2017-07-17,75.19000244140625,74.31999969482422,74.56999969482422,74.83999633789062,695200.0,73.43102264404297
2017-07-18,75.0,74.44999694824219,74.62000274658203,74.91000366210938,758500.0,73.49971008300781
2017-07-19,75.66999816894531,75.0199966430664,75.16999816894531,75.58000183105469,791500.0,74.1570816040039
2017-07-20,75.77999877929688,75.12000274658203,75.4800033569336,75.66000366210938,985600.0,74.23558807373047
2017-07-21,75.80999755859375,75.23999786376953,75.44999694824219,75.56999969482422,826300.0,74.14728546142578
2017-07-24,75.8499984741211,75.2699966430664,75.69999694824219,75.63999938964844,1117600.0,74.21595764160156
2017-07-25,76.18000030517578,75.4000015258789,75.87999725341797,75.83999633789062,1606600.0,74.41219329833984
2017-07-26,77.47000122070312,74.02999877929688,76.19999694824219,74.94000244140625,2286700.0,73.5291519165039
2017-07-27,75.93000030517578,74.81999969482422,74.97000122070312,75.83999633789062,2035100.0,74.41219329833984
2017-07-28,76.26000213623047,75.2300033569336,75.94000244140625,76.12999725341797,1457700.0,74.69673156738281
2017-07-31,76.86000061035156,76.06999969482422,76.4800033569336,76.62000274658203,1473900.0,75.17752075195312
2017-08-01,77.7699966430664,76.80000305175781,77.7699966430664,77.37999725341797,1103600.0,75.92320251464844
2017-08-02,77.9800033569336,77.43000030517578,77.61000061035156,77.83999633789062,1488800.0,76.3745346069336
2017-08-03,78.38999938964844,77.55999755859375,77.73999786376953,77.83000183105469,2097700.0,76.36473846435547
2017-08-04,78.12999725341797,77.47000122070312,78.06999969482422,77.66000366210938,1205800.0,76.19792938232422
2017-08-07,78.08999633789062,77.58000183105469,77.58000183105469,77.9800033569336,1126900.0,76.51190948486328
2017-08-08,78.33999633789062,77.63999938964844,77.63999938964844,77.97000122070312,855100.0,76.50208282470703
2017-08-09,78.58000183105469,77.5199966430664,77.76000213623047,78.48999786376953,1135800.0,77.01229858398438
2017-08-10,78.36000061035156,77.73999786376953,78.05999755859375,77.7699966430664,1850100.0,76.30586242675781
2017-08-11,78.16999816894531,77.70999908447266,78.01000213623047,77.97000122070312,1101400.0,76.50208282470703
2017-08-14,79.36000061035156,78.2699966430664,78.37000274658203,79.0999984741211,1366800.0,77.6108169555664
2017-08-15,79.37999725341797,78.91000366210938,79.2300033569336,78.91000366210938,1914900.0,77.42439270019531
2017-08-16,79.69999694824219,79.01000213623047,79.1500015258789,79.31999969482422,937200.0,77.8266830444336
2017-08-17,79.45999908447266,78.88999938964844,79.05000305175781,78.94999694824219,1291100.0,77.4636459350586
2017-08-18,78.9800033569336,78.36000061035156,78.83999633789062,78.41999816894531,874000.0,76.9436264038086
2017-08-21,78.77999877929688,78.12000274658203,78.30000305175781,78.70999908447266,808700.0,77.22816467285156
2017-08-22,79.75,78.91999816894531,78.91999816894531,79.69999694824219,1031400.0,78.19953155517578
2017-08-23,79.94000244140625,78.9000015258789,79.19000244140625,79.4000015258789,1010600.0,77.90518951416016
2017-08-24,79.5,78.9800033569336,79.4800033569336,79.38999938964844,698100.0,77.8953628540039
2017-08-25,80.13999938964844,79.58999633789062,79.79000091552734,79.79000091552734,1311500.0,78.28783416748047
2017-08-28,80.0,79.55000305175781,80.0,79.75,734600.0,78.24858093261719
2017-08-29,80.33000183105469,79.08000183105469,79.33000183105469,80.16000366210938,785800.0,78.65086364746094
2017-08-30,80.47000122070312,79.9800033569336,80.0999984741211,80.30999755859375,984100.0,78.79803466796875
2017-08-31,81.12999725341797,80.33000183105469,80.5,80.94000244140625,1078600.0,79.41618347167969
2017-09-01,81.16999816894531,80.30999755859375,80.9800033569336,80.87000274658203,866900.0,79.34750366210938
2017-09-05,80.9000015258789,79.86000061035156,80.69999694824219,80.3499984741211,821900.0,78.8372802734375
2017-09-06,80.73999786376953,80.04000091552734,80.6500015258789,80.58000183105469,814700.0,79.0629653930664
2017-09-07,80.83000183105469,80.2699966430664,80.70999908447266,80.51000213623047,693000.0,78.99427032470703
2017-09-08,80.9000015258789,80.05999755859375,80.2699966430664,80.5199966430664,709300.0,79.00408172607422
2017-09-11,82.06999969482422,80.97000122070312,81.0199966430664,81.94000244140625,1023800.0,80.39735412597656
2017-09-12,82.30000305175781,81.75,81.94999694824219,82.12000274658203,757200.0,80.573974609375
2017-09-13,82.12000274658203,81.41000366210938,82.06999969482422,81.72000122070312,792200.0,80.18150329589844
2017-09-14,82.29000091552734,81.5199966430664,81.5199966430664,82.20999908447266,782400.0,80.66227722167969
2017-09-15,82.5999984741211,81.8499984741211,82.16999816894531,82.58000183105469,1132300.0,81.2130126953125
2017-09-18,83.01000213623047,82.2300033569336,82.55999755859375,82.80000305175781,1074600.0,81.42935943603516
2017-09-19,83.1500015258789,82.66999816894531,83.06999969482422,83.06999969482422,683400.0,81.69488525390625
2017-09-20,83.25,82.4000015258789,83.2300033569336,82.98999786376953,655900.0,81.61621856689453
2017-09-21,83.36000061035156,82.7699966430664,83.19999694824219,83.13999938964844,728400.0,81.76373291015625
2017-09-22,83.80999755859375,82.8499984741211,83.37000274658203,82.94000244140625,1618200.0,81.56704711914062
2017-09-25,82.91999816894531,81.56999969482422,82.86000061035156,81.91999816894531,1329700.0,80.56392669677734
2017-09-26,82.16000366210938,81.55000305175781,82.05000305175781,81.62000274658203,868300.0,80.26889038085938
2017-09-27,82.23999786376953,81.68000030517578,81.98999786376953,81.97000122070312,1135100.0,80.61310577392578
2017-09-28,82.38999938964844,81.68000030517578,81.7300033569336,82.27999877929688,812300.0,80.91796112060547
2017-09-29,84.87000274658203,83.02999877929688,83.48999786376953,84.63999938964844,1847900.0,83.23889923095703
2017-10-02,84.9000015258789,84.37999725341797,84.75,84.7699966430664,1533000.0,83.36673736572266
2017-10-03,85.18000030517578,84.69999694824219,85.0,85.0,988400.0,83.59294128417969
2017-10-04,85.87999725341797,84.76000213623047,84.98999786376953,85.76000213623047,1012400.0,84.34036254882812
2017-10-05,86.30000305175781,85.66999816894531,86.05000305175781,86.30000305175781,1002700.0,84.87142181396484
2017-10-06,86.58999633789062,85.9800033569336,86.12999725341797,86.58000183105469,795200.0,85.14678192138672
2017-10-09,86.80999755859375,86.31999969482422,86.5999984741211,86.55000305175781,1023600.0,85.11729431152344
2017-10-10,87.08000183105469,86.5,86.63999938964844,87.0199966430664,773400.0,85.5794906616211
2017-10-11,87.01000213623047,86.51000213623047,87.0,86.77999877929688,689300.0,85.3434829711914
2017-10-12,87.79000091552734,86.69999694824219,86.75,87.7699966430664,717300.0,86.31707763671875
2017-10-13,88.0,87.08999633789062,87.93000030517578,87.19999694824219,2095100.0,85.75652313232422
2017-10-16,87.4800033569336,86.80999755859375,87.38999938964844,86.94000244140625,1581000.0,85.50081634521484
2017-10-17,87.02999877929688,86.47000122070312,86.9800033569336,86.69999694824219,993900.0,85.26478576660156
2017-10-18,86.86000061035156,86.25,86.7699966430664,86.62000274658203,1043000.0,85.18611907958984
2017-10-19,86.48999786376953,85.38999938964844,86.37000274658203,86.0999984741211,1594600.0,84.67473602294922
2017-10-20,86.94000244140625,86.0,86.68000030517578,86.56999969482422,1250100.0,85.13694763183594
2017-10-23,86.94000244140625,86.16999816894531,86.94000244140625,86.3499984741211,1281900.0,84.92060089111328
2017-10-24,87.02999877929688,86.29000091552734,86.6500015258789,86.6500015258789,1075800.0,85.21562957763672
2017-10-25,88.19000244140625,86.51000213623047,87.56999969482422,87.25,1829000.0,85.80569458007812
2017-10-26,87.2699966430664,85.5,87.25,85.5,1808100.0,84.08465576171875
2017-10-27,86.5999984741211,85.44999694824219,85.5,86.5999984741211,1259500.0,85.16645812988281
2017-10-30,86.55999755859375,85.6500015258789,86.43000030517578,85.76000213623047,891200.0,84.34036254882812
2017-10-31,87.13999938964844,85.95999908447266,86.12000274658203,87.0,1224000.0,85.5598373413086
2017-11-01,87.83000183105469,86.73999786376953,87.55000305175781,86.87000274658203,1197100.0,85.43199920654297
2017-11-02,87.88999938964844,86.9000015258789,87.0,87.58999633789062,1366000.0,86.14006805419922
2017-11-03,87.80999755859375,86.7699966430664,87.62000274658203,87.33000183105469,948700.0,85.8843765258789
2017-11-06,87.63999938964844,87.11000061035156,87.30000305175781,87.23999786376953,1143600.0,85.79586791992188
2017-11-07,87.69999694824219,87.11000061035156,87.18000030517578,87.37000274658203,919300.0,85.92372131347656
2017-11-08,87.8499984741211,87.11000061035156,87.33999633789062,87.73999786376953,840000.0,86.28758239746094
2017-11-09,87.38999938964844,86.13999938964844,87.18000030517578,86.72000122070312,837100.0,85.28447723388672
2017-11-10,88.36000061035156,86.58000183105469,86.68000030517578,88.20999908447266,1359100.0,86.74980926513672
2017-11-13,88.62000274658203,87.86000061035156,88.0,88.4800033569336,1054800.0,87.01534271240234
2017-11-14,89.16000366210938,88.08000183105469,88.27999877929688,88.9800033569336,1088600.0,87.5070571899414
2017-11-15,88.87000274658203,88.18000030517578,88.72000122070312,88.41000366210938,1144100.0,86.94649505615234
2017-11-16,89.69000244140625,88.58999633789062,88.72000122070312,89.30999755859375,1015900.0,87.83159637451172
2017-11-17,89.7300033569336,88.91000366210938,89.11000061035156,89.5199966430664,1052400.0,88.03811645507812
2017-11-20,90.12000274658203,89.52999877929688,89.7300033569336,89.87999725341797,824800.0,88.39216613769531
2017-11-21,91.13999938964844,90.06999969482422,90.7300033569336,90.83999633789062,1487100.0,89.33626556396484
2017-11-22,90.94000244140625,89.87999725341797,90.83999633789062,89.9000015258789,1229300.0,88.41183471679688
2017-11-24,91.08999633789062,89.9000015258789,89.98999786376953,90.91000366210938,642000.0,89.40510559082031
2017-11-27,90.95999908447266,90.37999725341797,90.7699966430664,90.37999725341797,1198400.0,88.8838882446289
2017-11-28,91.25,90.62000274658203,90.76000213623047,91.04000091552734,1435800.0,89.532958984375
2017-11-29,91.26000213623047,89.44999694824219,91.0,89.7699966430664,1479300.0,88.28397369384766
2017-11-30,91.08000183105469,90.01000213623047,90.43000030517578,90.58999633789062,4591300.0,89.09040069580078
2017-12-01,90.73999786376953,88.05999755859375,90.66000366210938,89.80000305175781,1319600.0,88.31349182128906
2017-12-04,90.5999984741211,88.44000244140625,90.37000274658203,88.45999908447266,1291400.0,86.99565887451172
2017-12-05,88.7300033569336,87.97000122070312,88.5,88.18000030517578,1151300.0,86.72029876708984
2017-12-06,88.27999877929688,87.4000015258789,87.62000274658203,87.77999877929688,954300.0,86.32691955566406
2017-12-07,88.20999908447266,87.6500015258789,87.88999938964844,88.13999938964844,1514000.0,86.68096160888672
2017-12-08,89.3499984741211,88.66999816894531,88.66999816894531,89.33999633789062,1606800.0,87.86109161376953
2017-12-11,89.83999633789062,88.9000015258789,89.08000183105469,89.23999786376953,1027800.0,87.76276397705078
2017-12-12,89.94999694824219,88.95999908447266,89.23999786376953,89.66999816894531,1355700.0,88.18563079833984
2017-12-13,90.01000213623047,89.06999969482422,89.63999938964844,89.5,883000.0,88.0184555053711
2017-12-14,89.93000030517578,89.22000122070312,89.68000030517578,89.2300033569336,867200.0,87.75292205810547
2017-12-15,89.66000366210938,88.97000122070312,89.52999877929688,89.12999725341797,1551200.0,87.84160614013672
2017-12-18,89.86000061035156,89.25,89.55999755859375,89.44999694824219,936900.0,88.156982421875
2017-12-19,90.06999969482422,88.79000091552734,89.72000122070312,88.80000305175781,1249300.0,87.51639556884766
2017-12-20,89.1500015258789,88.23999786376953,89.1500015258789,88.63999938964844,996700.0,87.35868835449219
2017-12-21,89.06999969482422,88.33999633789062,89.06999969482422,88.44999694824219,1060500.0,87.17144775390625
2017-12-22,89.0199966430664,87.75,88.7699966430664,88.13999938964844,693400.0,86.86592864990234
2017-12-26,88.05999755859375,87.43000030517578,88.05999755859375,87.79000091552734,664300.0,86.52098846435547
2017-12-27,88.19000244140625,87.69999694824219,88.08999633789062,88.08999633789062,1148200.0,86.81663513183594
2017-12-28,88.6500015258789,87.83999633789062,88.25,88.5999984741211,809400.0,87.31927490234375
2017-12-29,89.1500015258789,87.52999877929688,89.0,87.80000305175781,849200.0,86.53085327148438
2018-01-02,88.8499984741211,87.55000305175781,88.47000122070312,87.80000305175781,1227100.0,86.53085327148438
2018-01-03,88.95999908447266,87.5,87.58000183105469,88.94000244140625,1342000.0,87.65436553955078
2018-01-04,89.2699966430664,88.62999725341797,89.0,88.62999725341797,1398300.0,87.34883880615234
2018-01-05,89.80999755859375,88.9000015258789,89.13999938964844,89.70999908447266,1101900.0,88.4132308959961
2018-01-08,90.70999908447266,89.63999938964844,89.63999938964844,90.66999816894531,1361300.0,89.3593521118164
2018-01-09,91.51000213623047,90.76000213623047,91.0,90.80999755859375,1250100.0,89.49732971191406
2018-01-10,90.69000244140625,89.26000213623047,90.58999633789062,89.51000213623047,936300.0,88.21612548828125
2018-01-11,90.81999969482422,89.33000183105469,89.5199966430664,90.79000091552734,769800.0,89.47762298583984
2018-01-12,91.94000244140625,90.45999908447266,90.86000061035156,91.83000183105469,846000.0,90.5025863647461
2018-01-16,92.61000061035156,91.19000244140625,92.0,91.27999877929688,1482100.0,89.96053314208984
2018-01-17,93.0,91.12000274658203,91.94999694824219,92.8499984741211,933600.0,91.5078353881836
2018-01-18,93.27999877929688,92.12000274658203,92.87000274658203,92.29000091552734,1516400.0,90.95594024658203
2018-01-19,93.62000274658203,92.87999725341797,93.16000366210938,93.12999725341797,1790600.0,91.7837905883789
2018-01-22,93.48999786376953,91.77999877929688,93.12999725341797,91.9800033569336,2060800.0,90.65042114257812
2018-01-23,92.19999694824219,91.66999816894531,91.94999694824219,91.81999969482422,1486300.0,90.49274444580078
2018-01-24,93.52999877929688,90.95999908447266,92.66000366210938,91.19999694824219,2465900.0,89.88169860839844
2018-01-25,92.68000030517578,91.0,91.5,91.19999694824219,2190300.0,89.88169860839844
2018-01-26,92.7300033569336,90.94000244140625,91.73999786376953,92.7300033569336,1661600.0,91.38958740234375
2018-01-29,93.0,91.97000122070312,92.36000061035156,92.12999725341797,1988200.0,90.79824829101562
